anchor_configuration_id,configuration_label,configuration_id,sample_scale,n_p,n_q,development_replicates,validation_replicates,normal_wald_rejection_rate,normal_wald_valid_rate,normal_wald_wilson_low,normal_wald_wilson_high,normal_wald_absolute_error,simple_welch_rejection_rate,simple_welch_valid_rate,simple_welch_wilson_low,simple_welch_wilson_high,simple_welch_absolute_error,expanded_welch_rejection_rate,expanded_welch_valid_rate,expanded_welch_wilson_low,expanded_welch_wilson_high,expanded_welch_absolute_error,plugin_joint_cf_rejection_rate,plugin_joint_cf_valid_rate,plugin_joint_cf_wilson_low,plugin_joint_cf_wilson_high,plugin_joint_cf_absolute_error,population_joint_cf_rejection_rate,population_joint_cf_valid_rate,population_joint_cf_wilson_low,population_joint_cf_wilson_high,population_joint_cf_absolute_error,split_location_scale_rejection_rate,split_location_scale_valid_rate,split_location_scale_wilson_low,split_location_scale_wilson_high,split_location_scale_absolute_error,split_cf_skew_rejection_rate,split_cf_skew_valid_rate,split_cf_skew_wilson_low,split_cf_skew_wilson_high,split_cf_skew_absolute_error,split_cf_four_moment_rejection_rate,split_cf_four_moment_valid_rate,split_cf_four_moment_wilson_low,split_cf_four_moment_wilson_high,split_cf_four_moment_absolute_error,split_empirical_rejection_rate,split_empirical_valid_rate,split_empirical_wilson_low,split_empirical_wilson_high,split_empirical_absolute_error,development_mean,development_sd,development_skewness,development_excess_kurtosis,plugin_joint_mean_shift_median,plugin_joint_skewness_median,population_joint_mean_shift,population_joint_skewness,population_joint_lower_critical,population_joint_upper_critical,split_location_scale_lower_critical,split_location_scale_upper_critical,split_cf_skew_lower_critical,split_cf_skew_upper_critical,split_cf_four_moment_lower_critical,split_cf_four_moment_upper_critical,split_empirical_lower_critical,split_empirical_upper_critical
C1_N0_n10,"Balanced, very small sample",CURVE_CURVE_C1_N0_n10_di0_scale0p5,0.5,5,5,100000,100000,0.1783427876823339,0.9872,0.1759674036840076,0.18074320378875564,0.12834278768233387,0.11553889789303079,0.9872,0.1135597309273169,0.11754798451077765,0.06553889789303079,0.0,0.78649,3.3881317890172014e-21,4.884068711879089e-05,0.05,0.27407820097244734,0.9872,0.2713045800779579,0.27686940362378165,0.22407820097244735,0.1783427876823339,0.9872,0.1759674036840076,0.18074320378875564,0.12834278768233387,0.07902147487844409,0.9872,0.07735496862182197,0.0807207426574048,0.029021474878444087,0.07902147487844409,0.9872,0.07735496862182197,0.0807207426574048,0.029021474878444087,0.07902147487844409,0.9872,0.07735496862182197,0.0807207426574048,0.029021474878444087,0.040153970826580225,0.9872,0.03894711112269095,0.04139661681185455,0.009846029173419778,-0.013622585720174373,2.17416701645681,-0.03996480577074441,3.942510336852191,0.0,0.0,-0.0,0.0,-1.9599639845400545,1.959963984540054,-4.274911634350426,4.247666462910076,-4.316060770807199,4.206517326453303,-4.904580894590433,4.795037450236535,-5.696030496516237,5.696030496516237
C1_N0_n10,"Balanced, very small sample",CURVE_CURVE_C1_N0_n10_di0_scale1,1.0,10,10,100000,100000,0.13589332263886103,0.9974,0.13378068966057724,0.13803400147515402,0.08589332263886103,0.10130338881090836,0.9974,0.09944617337204435,0.10319131444884698,0.05130338881090836,0.04943235572374645,0.97244,0.04808763567490748,0.05081267218327094,0.0005676442762535538,0.3300681772608783,0.9974,0.32715646667745507,0.33299297709552406,0.2800681772608783,0.13589332263886103,0.9974,0.13378068966057724,0.13803400147515402,0.08589332263886103,0.032464407459394426,0.9974,0.0313823940964588,0.033582433446261224,0.017535592540605577,0.031010627631842792,0.9974,0.02995276731479245,0.03210461255237634,0.01898937236815721,0.00131341487868458,0.9974,0.001107040995119251,0.0015582008376855035,0.04868658512131542,0.05046119911770604,0.9974,0.04911996284878741,0.05183706178092904,0.00046119911770603483,-0.013193373515099202,2.023642635181893,-0.8588822477222373,118.29143328417045,0.0,0.0,-0.0,0.0,-1.9599639845400545,1.959963984540054,-3.979460056051338,3.9530733090211387,-4.802569459587386,3.1299639054850923,-21.034176927699022,19.36157137359668,-2.5993704203445454,2.5993704203445445
C1_N0_n10,"Balanced, very small sample",CURVE_CURVE_C1_N0_n10_di0_scale2,2.0,20,20,100000,100000,0.07923237697130914,0.99997,0.07757439622778661,0.08092268467275254,0.029232376971309135,0.07017210516315489,0.99997,0.06860535238248343,0.07177188098911107,0.020172105163154888,0.06169990770095108,0.99676,0.060223023419398655,0.06321057437483142,0.011699907700951077,0.24564736942108265,0.99997,0.24298909955661735,0.24832518082424,0.19564736942108263,0.07923237697130914,0.99997,0.07757439622778661,0.08092268467275254,0.029232376971309135,0.04223126693800814,0.99997,0.04100222384161409,0.04349547973321283,0.007768733061991863,0.5701971059131774,0.99997,0.5671261391320043,0.5732626795538976,0.5201971059131774,0.0,0.99997,0.0,3.8414264966720286e-05,0.05,0.04989149674490235,0.99997,0.04855925969908543,0.05125831496533489,0.00010850325509765418,-0.001629962334056848,1.251146369420577,-4.445730605392185,411.1731137666837,0.0,0.0,-0.0,0.0,-1.9599639845400545,1.959963984540054,-2.4538317857864342,2.45057186111832,-5.087987103390357,-0.18358345648560054,-36.827059005313025,31.55548844543698,-2.332652277850591,2.332652277850591
C1_N0_n50,"Balanced, moderate sample",CURVE_CURVE_C1_N0_n50_di0_scale0p5,0.5,25,25,100000,100000,0.06289,1.0,0.06140208052542341,0.06441150098585895,0.012889999999999999,0.05527,1.0,0.05387073561014576,0.05670343131697236,0.005269999999999997,0.05172,1.0,0.05036453296590057,0.053109906694316894,0.0017199999999999993,0.20198,1.0,0.19950313253202434,0.20447976321959965,0.15198,0.06289,1.0,0.06140208052542341,0.06441150098585895,0.012889999999999999,0.04656,1.0,0.04527145300628543,0.04788338307725388,0.0034400000000000056,0.0466,1.0,0.04531091813086279,0.04792391487962753,0.0034000000000000002,0.0358,1.0,0.03466619096877403,0.03696947176494807,0.014200000000000004,0.04894,1.0,0.04762007802947004,0.05029457520765337,0.0010600000000000054,-0.0020395960043736797,1.08791986742274,0.03841944899082065,2.372525111836488,0.0,0.0,-0.0,0.0,-1.9599639845400545,1.959963984540054,-2.134323354218535,2.1302441622097867,-2.1145291450183747,2.150038371409947,-2.291663473655027,2.3271727000465994,-2.1080493551745767,2.0952806663529047
C1_N0_n50,"Balanced, moderate sample",CURVE_CURVE_C1_N0_n50_di0_scale1,1.0,50,50,100000,100000,0.0479,1.0,0.04659367692905488,0.04924105620734271,0.0021000000000000046,0.04358,1.0,0.042332069742953136,0.04486299528273718,0.006420000000000002,0.03779302344187535,0.99992,0.03662870151377,0.038992857828122604,0.012206976558124652,0.11196,1.0,0.11002056596016606,0.1139292456882474,0.06196,0.0479,1.0,0.04659367692905488,0.04924105620734271,0.0021000000000000046,0.04734,1.0,0.04604107033459523,0.04867370582448846,0.0026600000000000026,0.04731,1.0,0.04601146783367688,0.04864331063019356,0.002690000000000005,0.04713,1.0,0.04583385589231341,0.04846093640027756,0.0028700000000000045,0.04979,1.0,0.04845908769361853,0.05115550024121351,0.00021000000000000185,-0.008040863187623502,1.002761352942383,0.0018734298175329953,0.026838151804962074,0.0,0.0,-0.0,0.0,-1.9599639845400545,1.959963984540054,-1.9734170000433526,1.9573352736681053,-1.9725273378571158,1.958224935854342,-1.9743761771802468,1.9600737751774728,-1.950728979018048,1.9389714400682265
C1_N0_n50,"Balanced, moderate sample",CURVE_CURVE_C1_N0_n50_di0_scale2,2.0,100,100,100000,100000,0.04799,1.0,0.04668249337710526,0.049332232844932065,0.002010000000000005,0.04643,1.0,0.0451431931830895,0.04775165288785908,0.0035700000000000037,0.04043,1.0,0.03922676683042198,0.04166854019787761,0.009570000000000002,0.07591,1.0,0.07428468902020186,0.07756789221362886,0.025910000000000002,0.04799,1.0,0.04668249337710526,0.049332232844932065,0.002010000000000005,0.04909,1.0,0.047768130537535015,0.050446511175654636,0.0009100000000000011,0.04908,1.0,0.04775826026265309,0.0504363822187988,0.0009200000000000041,0.04986,1.0,0.048528187490450674,0.0512263950665456,0.00014000000000000123,0.0506,1.0,0.04925871579587875,0.051975809909710895,0.0005999999999999964,0.0005473618107137432,0.9953464462409692,-0.00019986343712072706,-0.08907799333285293,2.107163504064495e-05,0.0002887156330982451,-0.0,0.0,-1.9599639845400545,1.959963984540054,-1.9502958249615194,1.9513905485829464,-1.950390035120823,1.951296338423643,-1.9442972645327006,1.9452035678355206,-1.935692586463664,1.9422428024176375
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0_scale0p5,0.5,500,500,100000,100000,0.04911,1.0,0.047787871133370595,0.05046676904329455,0.0008900000000000019,0.04885,1.0,0.04753124818964549,0.05020341196183818,0.0011500000000000052,0.0473,1.0,0.04600160036574021,0.04863317886639248,0.002700000000000001,0.05422,1.0,0.05283351238470427,0.055640735209950276,0.004219999999999995,0.04911,1.0,0.047787871133370595,0.05046676904329455,0.0008900000000000019,0.04877,1.0,0.04745228938362286,0.05012237691395884,0.001230000000000002,0.04883,1.0,0.04751150839525257,0.05018315329275561,0.0011700000000000044,0.04899,1.0,0.047669428480594064,0.05034522091521809,0.001010000000000004,0.04908,1.0,0.04775826026265309,0.0504363822187988,0.0009200000000000041,-0.004406844445401125,1.001176747838878,-0.01623311617936366,-0.029792566260934183,-6.962313932699569e-06,-7.79510367286896e-05,-0.0,0.0,-1.9599639845400545,1.959963984540054,-1.9666772123685419,1.9578635234777393,-1.9743738806201516,1.9501668552261295,-1.9722856535873903,1.9480786281933684,-1.97046120676356,1.9481872452542255
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0_scale1,1.0,1000,1000,100000,100000,0.04901,1.0,0.04768916876889842,0.05036547909038923,0.0009900000000000048,0.04894,1.0,0.04762007802947004,0.05029457520765337,0.0010600000000000054,0.04826,1.0,0.04694895041660425,0.049605755062352284,0.0017400000000000054,0.05142,1.0,0.05006831416555467,0.05280614854253034,0.0014199999999999977,0.04901,1.0,0.04768916876889842,0.05036547909038923,0.0009900000000000048,0.049,1.0,0.04767929861704681,0.050355350010503105,0.0010000000000000009,0.04902,1.0,0.047699038936144446,0.050375608154880964,0.0009800000000000017,0.04911,1.0,0.047787871133370595,0.05046676904329455,0.0008900000000000019,0.04863,1.0,0.047314113861832985,0.04998056319142023,0.0013700000000000032,-0.002232293637485923,0.9999759734333468,0.005841324058140261,-0.023179465979588976,-1.314851156230911e-06,-1.9149317674981876e-05,-0.0,0.0,-1.9599639845400545,1.959963984540054,-1.9621491869722278,1.9576845996972556,-1.9593829398089908,1.9604508468604926,-1.9577851505986474,1.9588530576501493,-1.9663457224329681,1.9613587000610389
C1_N0_n1000,"Balanced, large sample",CURVE_CURVE_C1_N0_n1000_di0_scale2,2.0,2000,2000,100000,100000,0.05085,1.0,0.04950553418892986,0.0522289723101035,0.0008499999999999966,0.05082,1.0,0.04947591549840768,0.052198593305412426,0.0008199999999999943,0.05045,1.0,0.04911062916940749,0.05182390806011593,0.000449999999999999,0.05212,1.0,0.05075951131462273,0.05351489761510466,0.002119999999999997,0.05085,1.0,0.04950553418892986,0.0522289723101035,0.0008499999999999966,0.05173,1.0,0.05037440714755465,0.053120031744400546,0.0017299999999999954,0.05171,1.0,0.05035465879850807,0.053099781629971636,0.0017099999999999962,0.05171,1.0,0.05035465879850807,0.053099781629971636,0.0017099999999999962,0.05141,1.0,0.0500584404278368,0.05279602304851046,0.0014099999999999946,-0.0029667688435004677,0.9960462248960629,-0.00325791868343419,2.9587521682916673e-05,6.931501929847847e-07,6.924603197063903e-06,-0.0,0.0,-1.9599639845400545,1.959963984540054,-1.955181496576867,1.9492479588898657,-1.9567182700315449,1.9477111854351878,-1.9567187509510855,1.9477116663547285,-1.9588881257106008,1.9515980618102176
C1_N3_n50,One skewed population,CURVE_CURVE_C1_N3_n50_di0_scale0p5,0.5,25,25,100000,100000,0.030957336108220605,0.99944,0.029901433975826883,0.032049293207929076,0.019042663891779398,0.02585447850796446,0.99944,0.024888655492878935,0.02685674874330493,0.024145521492035544,0.017195339922906304,0.92874,0.016379022810563817,0.018051594962121213,0.0328046600770937,0.4676418794524934,0.99944,0.4645498372623844,0.4707364089877173,0.4176418794524934,0.03321860241735372,0.99944,0.03212539266347308,0.03434769331665797,0.016781397582646282,0.0503582005923317,0.99944,0.04901963231673775,0.05173133250494425,0.00035820059233170054,0.052389338029296406,0.99944,0.05102510350237425,0.053787980061184494,0.0023893380292964034,0.050788441527255264,0.99944,0.049444386684372905,0.05216702693484949,0.0007884415272552611,0.050368206195469466,0.99944,0.049029510015082906,0.0517414652437512,0.0003682061954694629,-0.05482970011408103,0.8990942616664179,0.09371106610685456,0.24587812320376834,-0.061569011817524416,-0.5447544230403434,0.02674353854875012,0.08464721182666794,-1.8931335182092959,2.0267944508708124,-1.817022071686892,1.7073626714587296,-1.7771208474628521,1.7472638956827693,-1.791158849985866,1.7613018982057833,-1.814292591871365,1.7119063562694028
